ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Dungeon_C_070.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Dungeon_A2_017.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Inside_C_028.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Outside_A2_031.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Dungeon_C_033.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Outside_A5_002.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Dungeon_B_020.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Inside_A2_017.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Inside_A4_003.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Outside_A5_001.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Dungeon_B_133.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Dungeon_C_063.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Dungeon_B_158.png,1,00:00:00'001
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Inside_C_073.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Outside_B_107.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/map_002_house_01.png,1,00:00:00'002
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/mapitem_001_b.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Outside_B_018.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/World_B_101.png,1,00:00:00'000
ReadPngFile/$Assets/RPGMaker/Storage/Map/TileImages/Dungeon_B_122.png,1,00:00:00'001
